#================================================================
 #   Lip Height Numerical Energy  Relative Error Analytical Energy Analyt. Enrgy. Error
#================================================================
 -0.02635600 0.000000001483500   0.00002404 0.000000001495662   0.00813147
 -0.02647000 0.000000001483492   0.00002944 0.000000001495643   0.00812466
 -0.02658400 0.000000001483491   0.00002999 0.000000001495625   0.00811316
 -0.02669800 0.000000001483485   0.00003382 0.000000001495607   0.00810502
 -0.02681200 0.000000001483477   0.00003945 0.000000001495589   0.00809875
 -0.02692600 0.000000001483468   0.00004539 0.000000001495572   0.00809289
 -0.02704000 0.000000001483461   0.00005026 0.000000001495554   0.00808607
 -0.02715400 0.000000001483203   0.00022416 0.000000001495537   0.00824702
 -0.02726800 0.000000001483455   0.00005410 0.000000001495519   0.00806687
 -0.02738200 0.000000001483447   0.00005929 0.000000001495502   0.00806065
 -0.02749600 0.000000001483440   0.00006402 0.000000001495485   0.00805408
 -0.02761000 0.000000001483433   0.00006935 0.000000001495468   0.00804818
 -0.02772400 0.000000001483426   0.00007372 0.000000001495452   0.00804143
 -0.02783800 0.000000001483421   0.00007738 0.000000001495435   0.00803406
 -0.02795200 0.000000001483413   0.00008225 0.000000001495419   0.00802798
 -0.02806600 0.000000001483405   0.00008767 0.000000001495402   0.00802254
 -0.02818000 0.000000001483400   0.00009138 0.000000001495386   0.00801549
 -0.02829400 0.000000001483424   0.00007531 0.000000001495370   0.00798890
 -0.02840800 0.000000001483379   0.00010559 0.000000001495354   0.00800837
 -0.02852200 0.000000001483372   0.00010991 0.000000001495338   0.00800218
 -0.02863600 0.000000001483366   0.00011453 0.000000001495323   0.00799636
 -0.02875000 0.000000001483066   0.00031675 0.000000001495307   0.00818667
 -0.02886400 0.000000001483532   0.00000229 0.000000001495292   0.00786445
 -0.02897800 0.000000001483525   0.00000723 0.000000001495276   0.00785919
 -0.02909200 0.000000001483516   0.00001306 0.000000001495261   0.00785490
 -0.02920600 0.000000001483538   0.00000188 0.000000001495246   0.00783008
 -0.02932000 0.000000001483503   0.00002207 0.000000001495231   0.00784391
 -0.02943400 0.000000001483495   0.00002704 0.000000001495216   0.00783899
 -0.02954800 0.000000001483489   0.00003149 0.000000001495202   0.00783363
 -0.02966200 0.000000001483482   0.00003590 0.000000001495187   0.00782831
